kode_wilayah,wilayah,provinsi,level,tahun,hls,rls,ahh,pengeluaran,hortikultura,padi,ttplahan,hahutan,kebun,ikan,proktam,komposit,ketersediaan,keterjangkauan,pemanfaatan,spk,spe
9601,Mimika,PAPUA TENGAH,kab_kota,2025,13.17,10.73,,12745.0,,,,,,,,62.88,52.11,71.67,65.01,,
9601,Mimika,PAPUA TENGAH,kab_kota,2025,13.17,10.73,,12745.0,,,,,,,,62.88,52.11,71.67,65.01,,
9601,Mimika,PAPUA TENGAH,kab_kota,2025,13.17,10.73,,12745.0,,,,,,,,62.88,52.11,71.67,65.01,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,17.56,0.0,34.45,18.05,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,17.56,0.0,34.45,18.05,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,17.56,0.0,34.45,18.05,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,17.56,0.0,34.45,18.05,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,17.56,0.0,34.45,18.05,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,17.56,0.0,34.45,18.05,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,17.56,0.0,34.45,18.05,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,17.56,0.0,34.45,18.05,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,17.56,0.0,34.45,18.05,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,17.56,0.0,34.45,18.05,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,17.56,0.0,34.45,18.05,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,17.56,0.0,34.45,18.05,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,17.56,0.0,34.45,18.05,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,17.56,0.0,34.45,18.05,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,17.56,0.0,34.45,18.05,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,17.56,0.0,34.45,18.05,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,17.56,0.0,34.45,18.05,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,17.56,0.0,34.45,18.05,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,17.56,0.0,34.45,18.05,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,17.56,0.0,34.45,18.05,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,17.56,0.0,34.45,18.05,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,17.56,0.0,34.45,18.05,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,17.56,0.0,34.45,18.05,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,17.56,0.0,34.45,18.05,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,17.56,0.0,34.45,18.05,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,17.56,0.0,34.45,18.05,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,17.56,0.0,34.45,18.05,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,17.56,0.0,34.45,18.05,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,17.56,0.0,34.45,18.05,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,17.56,0.0,34.45,18.05,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,17.56,0.0,34.45,18.05,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,17.56,0.0,34.45,18.05,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2022,,,,,,,,,,,,22.93,0.0,41.07,26.53,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2022,,,,,,,,,,,,22.93,0.0,41.07,26.53,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2022,,,,,,,,,,,,22.93,0.0,41.07,26.53,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2022,,,,,,,,,,,,22.93,0.0,41.07,26.53,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2022,,,,,,,,,,,,22.93,0.0,41.07,26.53,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2022,,,,,,,,,,,,22.93,0.0,41.07,26.53,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2022,,,,,,,,,,,,22.93,0.0,41.07,26.53,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2022,,,,,,,,,,,,22.93,0.0,41.07,26.53,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2022,,,,,,,,,,,,22.93,0.0,41.07,26.53,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2022,,,,,,,,,,,,22.93,0.0,41.07,26.53,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2022,,,,,,,,,,,,22.93,0.0,41.07,26.53,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2022,,,,,,,,,,,,22.93,0.0,41.07,26.53,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2022,,,,,,,,,,,,22.93,0.0,41.07,26.53,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2022,,,,,,,,,,,,22.93,0.0,41.07,26.53,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2022,,,,,,,,,,,,22.93,0.0,41.07,26.53,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2022,,,,,,,,,,,,22.93,0.0,41.07,26.53,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2023,,,,,,,,,,,,31.23,0.0,48.45,41.75,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2023,,,,,,,,,,,,31.23,0.0,48.45,41.75,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2023,,,,,,,,,,,,31.23,0.0,48.45,41.75,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2023,,,,,,,,,,,,31.23,0.0,48.45,41.75,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2023,,,,,,,,,,,,31.23,0.0,48.45,41.75,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2023,,,,,,,,,,,,31.23,0.0,48.45,41.75,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2023,,,,,,,,,,,,31.23,0.0,48.45,41.75,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2023,,,,,,,,,,,,31.23,0.0,48.45,41.75,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2023,,,,,,,,,,,,31.23,0.0,48.45,41.75,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2023,,,,,,,,,,,,31.23,0.0,48.45,41.75,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2023,,,,,,,,,,,,31.23,0.0,48.45,41.75,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2023,,,,,,,,,,,,31.23,0.0,48.45,41.75,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2023,,,,,,,,,,,,31.23,0.0,48.45,41.75,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2023,,,,,,,,,,,,31.23,0.0,48.45,41.75,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2023,,,,,,,,,,,,31.23,0.0,48.45,41.75,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2023,,,,,,,,,,,,31.23,0.0,48.45,41.75,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2024,10.63,4.98,66.5,6755.0,,,,,,,,31.37,10.6,38.9,41.29,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2024,10.63,4.98,66.5,6755.0,,,,,,,,31.37,10.6,38.9,41.29,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2024,10.63,4.98,66.5,6755.0,,,,,,,,31.37,10.6,38.9,41.29,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2024,10.63,4.98,66.5,6755.0,,,,,,,,31.37,10.6,38.9,41.29,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2024,10.63,4.98,66.5,6755.0,,,,,,,,31.37,10.6,38.9,41.29,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2024,10.63,4.98,66.5,6755.0,,,,,,,,31.37,10.6,38.9,41.29,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2024,10.63,4.98,66.5,6755.0,,,,,,,,31.37,10.6,38.9,41.29,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2024,10.63,4.98,66.5,6755.0,,,,,,,,31.37,10.6,38.9,41.29,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2024,10.63,4.98,66.5,6755.0,,,,,,,,31.37,10.6,38.9,41.29,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2024,10.63,4.98,66.5,6755.0,,,,,,,,31.37,10.6,38.9,41.29,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2024,10.63,4.98,66.5,6755.0,,,,,,,,31.37,10.6,38.9,41.29,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2024,10.63,4.98,66.5,6755.0,,,,,,,,31.37,10.6,38.9,41.29,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2024,10.63,4.98,66.5,6755.0,,,,,,,,31.37,10.6,38.9,41.29,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2024,10.63,4.98,66.5,6755.0,,,,,,,,31.37,10.6,38.9,41.29,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2024,10.63,4.98,66.5,6755.0,,,,,,,,31.37,10.6,38.9,41.29,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2024,10.63,4.98,66.5,6755.0,,,,,,,,31.37,10.6,38.9,41.29,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2025,10.64,4.99,,6856.0,,,,,,,,36.33,20.85,53.7,34.7,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2025,10.64,4.99,,6856.0,,,,,,,,36.33,20.85,53.7,34.7,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2025,10.64,4.99,,6856.0,,,,,,,,36.33,20.85,53.7,34.7,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2025,10.64,4.99,,6856.0,,,,,,,,36.33,20.85,53.7,34.7,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2025,10.64,4.99,,6856.0,,,,,,,,36.33,20.85,53.7,34.7,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2025,10.64,4.99,,6856.0,,,,,,,,36.33,20.85,53.7,34.7,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2025,10.64,4.99,,6856.0,,,,,,,,36.33,20.85,53.7,34.7,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2025,10.64,4.99,,6856.0,,,,,,,,36.33,20.85,53.7,34.7,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2025,10.64,4.99,,6856.0,,,,,,,,36.33,20.85,53.7,34.7,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2025,10.64,4.99,,6856.0,,,,,,,,36.33,20.85,53.7,34.7,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2025,10.64,4.99,,6856.0,,,,,,,,36.33,20.85,53.7,34.7,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2025,10.64,4.99,,6856.0,,,,,,,,36.33,20.85,53.7,34.7,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2025,10.64,4.99,,6856.0,,,,,,,,36.33,20.85,53.7,34.7,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2025,10.64,4.99,,6856.0,,,,,,,,36.33,20.85,53.7,34.7,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2025,10.64,4.99,,6856.0,,,,,,,,36.33,20.85,53.7,34.7,,
9602,Dogiyai,PAPUA TENGAH,kab_kota,2025,10.64,4.99,,6856.0,,,,,,,,36.33,20.85,53.7,34.7,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,18.65,0.0,32.96,21.91,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,18.65,0.0,32.96,21.91,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,18.65,0.0,32.96,21.91,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,18.65,0.0,32.96,21.91,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,18.65,0.0,32.96,21.91,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,18.65,0.0,32.96,21.91,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,18.65,0.0,32.96,21.91,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,18.65,0.0,32.96,21.91,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,18.65,0.0,32.96,21.91,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,18.65,0.0,32.96,21.91,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,18.65,0.0,32.96,21.91,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,18.65,0.0,32.96,21.91,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,18.65,0.0,32.96,21.91,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,18.65,0.0,32.96,21.91,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,18.65,0.0,32.96,21.91,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,18.65,0.0,32.96,21.91,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,18.65,0.0,32.96,21.91,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,18.65,0.0,32.96,21.91,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,18.65,0.0,32.96,21.91,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,18.65,0.0,32.96,21.91,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,18.65,0.0,32.96,21.91,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,18.65,0.0,32.96,21.91,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,18.65,0.0,32.96,21.91,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,18.65,0.0,32.96,21.91,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,18.65,0.0,32.96,21.91,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,18.65,0.0,32.96,21.91,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,18.65,0.0,32.96,21.91,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,18.65,0.0,32.96,21.91,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,18.65,0.0,32.96,21.91,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,18.65,0.0,32.96,21.91,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,18.65,0.0,32.96,21.91,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,18.65,0.0,32.96,21.91,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2022,,,,,,,,,,,,24.7,0.0,44.01,28.74,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2022,,,,,,,,,,,,24.7,0.0,44.01,28.74,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2022,,,,,,,,,,,,24.7,0.0,44.01,28.74,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2022,,,,,,,,,,,,24.7,0.0,44.01,28.74,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2022,,,,,,,,,,,,24.7,0.0,44.01,28.74,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2022,,,,,,,,,,,,24.7,0.0,44.01,28.74,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2022,,,,,,,,,,,,24.7,0.0,44.01,28.74,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2022,,,,,,,,,,,,24.7,0.0,44.01,28.74,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2022,,,,,,,,,,,,24.7,0.0,44.01,28.74,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2022,,,,,,,,,,,,24.7,0.0,44.01,28.74,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2022,,,,,,,,,,,,24.7,0.0,44.01,28.74,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2022,,,,,,,,,,,,24.7,0.0,44.01,28.74,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2022,,,,,,,,,,,,24.7,0.0,44.01,28.74,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2022,,,,,,,,,,,,24.7,0.0,44.01,28.74,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2022,,,,,,,,,,,,24.7,0.0,44.01,28.74,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2022,,,,,,,,,,,,24.7,0.0,44.01,28.74,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2023,,,,,,,,,,,,21.93,0.0,26.75,34.77,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2023,,,,,,,,,,,,21.93,0.0,26.75,34.77,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2023,,,,,,,,,,,,21.93,0.0,26.75,34.77,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2023,,,,,,,,,,,,21.93,0.0,26.75,34.77,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2023,,,,,,,,,,,,21.93,0.0,26.75,34.77,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2023,,,,,,,,,,,,21.93,0.0,26.75,34.77,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2023,,,,,,,,,,,,21.93,0.0,26.75,34.77,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2023,,,,,,,,,,,,21.93,0.0,26.75,34.77,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2023,,,,,,,,,,,,21.93,0.0,26.75,34.77,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2023,,,,,,,,,,,,21.93,0.0,26.75,34.77,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2023,,,,,,,,,,,,21.93,0.0,26.75,34.77,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2023,,,,,,,,,,,,21.93,0.0,26.75,34.77,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2023,,,,,,,,,,,,21.93,0.0,26.75,34.77,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2023,,,,,,,,,,,,21.93,0.0,26.75,34.77,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2023,,,,,,,,,,,,21.93,0.0,26.75,34.77,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2023,,,,,,,,,,,,21.93,0.0,26.75,34.77,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2024,9.86,3.29,66.07,5509.0,,,,,,,,21.35,0.0,34.56,27.45,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2024,9.86,3.29,66.07,5509.0,,,,,,,,21.35,0.0,34.56,27.45,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2024,9.86,3.29,66.07,5509.0,,,,,,,,21.35,0.0,34.56,27.45,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2024,9.86,3.29,66.07,5509.0,,,,,,,,21.35,0.0,34.56,27.45,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2024,9.86,3.29,66.07,5509.0,,,,,,,,21.35,0.0,34.56,27.45,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2024,9.86,3.29,66.07,5509.0,,,,,,,,21.35,0.0,34.56,27.45,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2024,9.86,3.29,66.07,5509.0,,,,,,,,21.35,0.0,34.56,27.45,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2024,9.86,3.29,66.07,5509.0,,,,,,,,21.35,0.0,34.56,27.45,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2024,9.86,3.29,66.07,5509.0,,,,,,,,21.35,0.0,34.56,27.45,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2024,9.86,3.29,66.07,5509.0,,,,,,,,21.35,0.0,34.56,27.45,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2024,9.86,3.29,66.07,5509.0,,,,,,,,21.35,0.0,34.56,27.45,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2024,9.86,3.29,66.07,5509.0,,,,,,,,21.35,0.0,34.56,27.45,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2024,9.86,3.29,66.07,5509.0,,,,,,,,21.35,0.0,34.56,27.45,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2024,9.86,3.29,66.07,5509.0,,,,,,,,21.35,0.0,34.56,27.45,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2024,9.86,3.29,66.07,5509.0,,,,,,,,21.35,0.0,34.56,27.45,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2024,9.86,3.29,66.07,5509.0,,,,,,,,21.35,0.0,34.56,27.45,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2025,9.87,3.3,,5743.0,,,,,,,,28.96,18.94,43.06,25.1,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2025,9.87,3.3,,5743.0,,,,,,,,28.96,18.94,43.06,25.1,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2025,9.87,3.3,,5743.0,,,,,,,,28.96,18.94,43.06,25.1,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2025,9.87,3.3,,5743.0,,,,,,,,28.96,18.94,43.06,25.1,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2025,9.87,3.3,,5743.0,,,,,,,,28.96,18.94,43.06,25.1,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2025,9.87,3.3,,5743.0,,,,,,,,28.96,18.94,43.06,25.1,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2025,9.87,3.3,,5743.0,,,,,,,,28.96,18.94,43.06,25.1,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2025,9.87,3.3,,5743.0,,,,,,,,28.96,18.94,43.06,25.1,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2025,9.87,3.3,,5743.0,,,,,,,,28.96,18.94,43.06,25.1,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2025,9.87,3.3,,5743.0,,,,,,,,28.96,18.94,43.06,25.1,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2025,9.87,3.3,,5743.0,,,,,,,,28.96,18.94,43.06,25.1,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2025,9.87,3.3,,5743.0,,,,,,,,28.96,18.94,43.06,25.1,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2025,9.87,3.3,,5743.0,,,,,,,,28.96,18.94,43.06,25.1,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2025,9.87,3.3,,5743.0,,,,,,,,28.96,18.94,43.06,25.1,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2025,9.87,3.3,,5743.0,,,,,,,,28.96,18.94,43.06,25.1,,
9603,Deiyai,PAPUA TENGAH,kab_kota,2025,9.87,3.3,,5743.0,,,,,,,,28.96,18.94,43.06,25.1,,
9604,Nabire,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,65.0,54.19,64.16,73.74,,
9604,Nabire,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,65.0,54.19,64.16,73.74,,
9604,Nabire,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,65.0,54.19,64.16,73.74,,
9604,Nabire,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,65.0,54.19,64.16,73.74,,
9604,Nabire,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,65.0,54.19,64.16,73.74,,
9604,Nabire,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,65.0,54.19,64.16,73.74,,
9604,Nabire,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,65.0,54.19,64.16,73.74,,
9604,Nabire,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,65.0,54.19,64.16,73.74,,
9604,Nabire,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,65.0,54.19,64.16,73.74,,
9604,Nabire,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,65.0,54.19,64.16,73.74,,
9604,Nabire,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,65.0,54.19,64.16,73.74,,
9604,Nabire,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,65.0,54.19,64.16,73.74,,
9604,Nabire,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,65.0,54.19,64.16,73.74,,
9604,Nabire,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,65.0,54.19,64.16,73.74,,
9604,Nabire,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,65.0,54.19,64.16,73.74,,
9604,Nabire,PAPUA TENGAH,kab_kota,2020,,,,,,,,,,,,65.0,54.19,64.16,73.74,,
9604,Nabire,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,65.0,54.19,64.16,73.74,,
9604,Nabire,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,65.0,54.19,64.16,73.74,,
9604,Nabire,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,65.0,54.19,64.16,73.74,,
9604,Nabire,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,65.0,54.19,64.16,73.74,,
9604,Nabire,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,65.0,54.19,64.16,73.74,,
9604,Nabire,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,65.0,54.19,64.16,73.74,,
9604,Nabire,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,65.0,54.19,64.16,73.74,,
9604,Nabire,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,65.0,54.19,64.16,73.74,,
9604,Nabire,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,65.0,54.19,64.16,73.74,,
9604,Nabire,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,65.0,54.19,64.16,73.74,,
9604,Nabire,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,65.0,54.19,64.16,73.74,,
9604,Nabire,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,65.0,54.19,64.16,73.74,,
9604,Nabire,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,65.0,54.19,64.16,73.74,,
9604,Nabire,PAPUA TENGAH,kab_kota,2021,,,,,,,,,,,,65.0,54.19,64.16,73.74,,
