kode_wilayah,wilayah,provinsi,level,tahun,hls,rls,ahh,pengeluaran,ttplahan,ikan,hortikultura,proktam,kebun,hahutan,padi,pemanfaatan,ketersediaan,keterjangkauan,spk,spe
9201,Raja Ampat,PAPUA BARAT DAYA,kab_kota,2026,12.1527,8.51,65.56,8847.9999,,,,,,,,52.4387,64.3554,77.515,,
9201,Raja Ampat,PAPUA BARAT DAYA,kab_kota,2027,12.1602,8.5345,65.56,8855.6763,,,,,,,,51.4445,79.6944,78.5214,,
9201,Raja Ampat,PAPUA BARAT DAYA,kab_kota,2028,12.1678,8.5589,65.56,8863.3528,,,,,,,,50.4898,93.359,79.3266,,
9201,Raja Ampat,PAPUA BARAT DAYA,kab_kota,2029,12.1753,8.5833,65.56,8871.0292,,,,,,,,49.573,100,79.9707,,
9201,Raja Ampat,PAPUA BARAT DAYA,kab_kota,2030,12.1829,8.6078,65.56,8878.7057,,,,,,,,48.6928,100,80.486,,
9201,Raja Ampat,PAPUA BARAT DAYA,kab_kota,2031,12.1904,8.6322,65.56,8886.3821,,,,,,,,47.8476,100,80.8983,,
9201,Raja Ampat,PAPUA BARAT DAYA,kab_kota,2032,12.198,8.6566,65.56,8894.0586,,,,,,,,47.0361,100,81.2281,,
9201,Raja Ampat,PAPUA BARAT DAYA,kab_kota,2033,12.2055,8.681,65.56,8901.735,,,,,,,,46.2568,100,81.4919,,
9201,Raja Ampat,PAPUA BARAT DAYA,kab_kota,2034,12.213,8.7055,65.56,8909.4115,,,,,,,,45.5086,100,81.703,,
9201,Raja Ampat,PAPUA BARAT DAYA,kab_kota,2035,12.2206,8.7299,65.56,8917.0879,,,,,,,,44.7901,100,81.8718,,
9201,Raja Ampat,PAPUA BARAT DAYA,kab_kota,2036,12.2281,8.7543,65.56,8924.7644,,,,,,,,44.1002,100,82.0069,,
9201,Raja Ampat,PAPUA BARAT DAYA,kab_kota,2037,12.2357,8.7788,65.56,8932.4408,,,,,,,,43.4378,100,82.115,,
9201,Raja Ampat,PAPUA BARAT DAYA,kab_kota,2038,12.2432,8.8032,65.56,8940.1173,,,,,,,,42.8017,100,82.2014,,
9201,Raja Ampat,PAPUA BARAT DAYA,kab_kota,2039,12.2508,8.8276,65.56,8947.7937,,,,,,,,42.191,100,82.2706,,
9201,Raja Ampat,PAPUA BARAT DAYA,kab_kota,2040,12.2583,8.852,65.56,8955.4702,,,,,,,,41.6045,100,82.3259,,
9201,Raja Ampat,PAPUA BARAT DAYA,kab_kota,2041,12.2659,8.8765,65.56,8963.1466,,,,,,,,41.0414,100,82.3702,,
9201,Raja Ampat,PAPUA BARAT DAYA,kab_kota,2042,12.2734,8.9009,65.56,8970.8231,,,,,,,,40.5007,100,82.4056,,
9201,Raja Ampat,PAPUA BARAT DAYA,kab_kota,2043,12.281,8.9253,65.56,8978.4995,,,,,,,,39.9815,100,82.4339,,
9201,Raja Ampat,PAPUA BARAT DAYA,kab_kota,2044,12.2885,8.9498,65.56,8986.176,,,,,,,,39.483,100,82.4566,,
9201,Raja Ampat,PAPUA BARAT DAYA,kab_kota,2045,12.2961,8.9742,65.56,8993.8524,,,,,,,,39.0043,100,82.4747,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2024,,,,,,,,,,,,,,,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2025,,,67.12,,,,,,,,,,,,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2026,14.085,8.81,67.12,8366.5,,,,,,,,58.9761,14.9364,69.6706,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2027,14.0854,8.8162,67.12,8373.8677,,,,,,,,58.1164,12.5664,70.8837,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2028,14.0859,8.8224,67.12,8381.2353,,,,,,,,57.261,10.6704,71.8541,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2029,14.0863,8.8285,67.12,8388.603,,,,,,,,56.4099,9.1536,72.6305,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2030,14.0868,8.8347,67.12,8395.9706,,,,,,,,55.563,7.9401,73.2515,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2031,14.0872,8.8409,67.12,8403.3383,,,,,,,,54.7204,6.9694,73.7484,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2032,14.0876,8.8471,67.12,8410.7059,,,,,,,,53.8819,6.1928,74.1459,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2033,14.0881,8.8532,67.12,8418.0736,,,,,,,,53.0477,5.5715,74.4639,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2034,14.0885,8.8594,67.12,8425.4412,,,,,,,,52.2177,5.0745,74.7183,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2035,14.089,8.8656,67.12,8432.8089,,,,,,,,51.3917,4.6769,74.9218,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2036,14.0894,8.8718,67.12,8440.1765,,,,,,,,50.57,4.3588,75.0846,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2037,14.0899,8.8779,67.12,8447.5441,,,,,,,,49.7523,4.1043,75.2149,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2038,14.0903,8.8841,67.12,8454.9118,,,,,,,,48.9387,3.9007,75.3191,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2039,14.0907,8.8903,67.12,8462.2794,,,,,,,,48.1292,3.7379,75.4024,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2040,14.0912,8.8965,67.12,8469.6471,,,,,,,,47.3237,3.6076,75.4691,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2041,14.0916,8.9026,67.12,8477.0147,,,,,,,,46.5223,3.5033,75.5225,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2042,14.0921,8.9088,67.12,8484.3824,,,,,,,,45.7249,3.4199,75.5651,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2043,14.0925,8.915,67.12,8491.75,,,,,,,,44.9314,3.3532,75.5993,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2044,14.0929,8.9212,67.12,8499.1177,,,,,,,,44.1419,3.2999,75.6266,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2045,14.0934,8.9274,67.12,8506.4853,,,,,,,,43.3564,3.2572,75.6484,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2024,,,,,,,,,,,,,,,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2025,,,67.14,,,,,,,,,,,,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2026,13.2975,7.835,67.14,7002.75,,,,,,,,44.6676,26.0926,71.8095,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2027,13.2982,7.8416,67.14,7009.3456,,,,,,,,44.0782,27.5677,72.7973,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2028,13.2988,7.8482,67.14,7015.9412,,,,,,,,43.6067,29.0354,73.78,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2029,13.2995,7.8549,67.14,7022.5368,,,,,,,,43.2295,30.4959,74.7579,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2030,13.3001,7.8615,67.14,7029.1324,,,,,,,,42.9278,31.949,75.7309,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2031,13.3008,7.8681,67.14,7035.728,,,,,,,,42.6863,33.3948,76.699,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2032,13.3015,7.8747,67.14,7042.3236,,,,,,,,42.4932,34.8335,77.6623,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2033,13.3021,7.8813,67.14,7048.9192,,,,,,,,42.3387,36.2649,78.6208,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2034,13.3028,7.8879,67.14,7055.5148,,,,,,,,42.2151,37.6892,79.5745,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2035,13.3035,7.8946,67.14,7062.1104,,,,,,,,42.1162,39.1063,80.5234,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2036,13.3041,7.9012,67.14,7068.706,,,,,,,,42.0371,40.5164,81.4676,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2037,13.3048,7.9078,67.14,7075.3016,,,,,,,,41.9738,41.9194,82.407,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2038,13.3054,7.9144,67.14,7081.8972,,,,,,,,41.9232,43.3154,83.3417,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2039,13.3061,7.921,67.14,7088.4928,,,,,,,,41.8827,44.7044,84.2718,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2040,13.3068,7.9276,67.14,7095.0884,,,,,,,,41.8503,46.0865,85.1972,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2041,13.3074,7.9343,67.14,7101.684,,,,,,,,41.8244,47.4617,86.118,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2042,13.3081,7.9409,67.14,7108.2796,,,,,,,,41.8036,48.83,87.0342,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2043,13.3087,7.9475,67.14,7114.8752,,,,,,,,41.7871,50.1914,87.9458,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2044,13.3094,7.9541,67.14,7121.4708,,,,,,,,41.7738,51.5461,88.8529,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2045,13.3101,7.9607,67.14,7128.0664,,,,,,,,41.7632,52.8939,89.7554,,
9204,Maybrat,PAPUA BARAT DAYA,kab_kota,2024,,,,,,,,,,,,,,,,
9204,Maybrat,PAPUA BARAT DAYA,kab_kota,2025,,,65.97,,,,,,,,,,,,,
9204,Maybrat,PAPUA BARAT DAYA,kab_kota,2026,13.5125,7.495,65.97,5886.5,,,,,,,,56.8665,34.57,64.3021,,
9204,Maybrat,PAPUA BARAT DAYA,kab_kota,2027,13.5127,7.4999,65.97,5892.0147,,,,,,,,57.7215,34.57,65.025,,
9204,Maybrat,PAPUA BARAT DAYA,kab_kota,2028,13.5129,7.5047,65.97,5897.5294,,,,,,,,58.4055,34.57,65.6034,,
9204,Maybrat,PAPUA BARAT DAYA,kab_kota,2029,13.5132,7.5096,65.97,5903.0441,,,,,,,,58.9527,34.57,66.0661,,
9204,Maybrat,PAPUA BARAT DAYA,kab_kota,2030,13.5134,7.5144,65.97,5908.5589,,,,,,,,59.3905,34.57,66.4362,,
9204,Maybrat,PAPUA BARAT DAYA,kab_kota,2031,13.5136,7.5193,65.97,5914.0736,,,,,,,,59.7407,34.57,66.7323,,
9204,Maybrat,PAPUA BARAT DAYA,kab_kota,2032,13.5138,7.5241,65.97,5919.5883,,,,,,,,60.0209,34.57,66.9692,,
9204,Maybrat,PAPUA BARAT DAYA,kab_kota,2033,13.514,7.529,65.97,5925.103,,,,,,,,60.245,34.57,67.1587,,
9204,Maybrat,PAPUA BARAT DAYA,kab_kota,2034,13.5143,7.5338,65.97,5930.6177,,,,,,,,60.4243,34.57,67.3103,,
9204,Maybrat,PAPUA BARAT DAYA,kab_kota,2035,13.5145,7.5387,65.97,5936.1324,,,,,,,,60.5678,34.57,67.4316,,
9204,Maybrat,PAPUA BARAT DAYA,kab_kota,2036,13.5147,7.5435,65.97,5941.6471,,,,,,,,60.6825,34.57,67.5287,,
9204,Maybrat,PAPUA BARAT DAYA,kab_kota,2037,13.5149,7.5484,65.97,5947.1618,,,,,,,,60.7743,34.57,67.6063,,
9204,Maybrat,PAPUA BARAT DAYA,kab_kota,2038,13.5151,7.5532,65.97,5952.6765,,,,,,,,60.8478,34.57,67.6684,,
9204,Maybrat,PAPUA BARAT DAYA,kab_kota,2039,13.5154,7.5581,65.97,5958.1912,,,,,,,,60.9065,34.57,67.7181,,
9204,Maybrat,PAPUA BARAT DAYA,kab_kota,2040,13.5156,7.5629,65.97,5963.7059,,,,,,,,60.9536,34.57,67.7578,,
9204,Maybrat,PAPUA BARAT DAYA,kab_kota,2041,13.5158,7.5678,65.97,5969.2206,,,,,,,,60.9912,34.57,67.7896,,
9204,Maybrat,PAPUA BARAT DAYA,kab_kota,2042,13.516,7.5726,65.97,5974.7354,,,,,,,,61.0212,34.57,67.815,,
9204,Maybrat,PAPUA BARAT DAYA,kab_kota,2043,13.5162,7.5775,65.97,5980.2501,,,,,,,,61.0453,34.57,67.8354,,
9204,Maybrat,PAPUA BARAT DAYA,kab_kota,2044,13.5165,7.5824,65.97,5985.7648,,,,,,,,61.0646,34.57,67.8517,,
9204,Maybrat,PAPUA BARAT DAYA,kab_kota,2045,13.5167,7.5872,65.97,5991.2795,,,,,,,,61.08,34.57,67.8647,,
9205,Tambrauw,PAPUA BARAT DAYA,kab_kota,2024,,,,,,,,,,,,,,,,
9205,Tambrauw,PAPUA BARAT DAYA,kab_kota,2025,,,61.35,,,,,,,,,,,,,
9205,Tambrauw,PAPUA BARAT DAYA,kab_kota,2026,12.455,5.92,61.35,5573.5,,,,,,,,54.8153,16.5175,65.2415,,
9205,Tambrauw,PAPUA BARAT DAYA,kab_kota,2027,12.4554,5.9226,61.35,5580.9558,,,,,,,,59.0394,10.4328,69.2597,,
9205,Tambrauw,PAPUA BARAT DAYA,kab_kota,2028,12.4559,5.9253,61.35,5588.4117,,,,,,,,63.2424,4.3786,73.2579,,
9205,Tambrauw,PAPUA BARAT DAYA,kab_kota,2029,12.4563,5.9279,61.35,5595.8676,,,,,,,,67.4243,0,77.2361,,
9205,Tambrauw,PAPUA BARAT DAYA,kab_kota,2030,12.4568,5.9306,61.35,5603.3234,,,,,,,,71.5854,0,81.1944,,
9205,Tambrauw,PAPUA BARAT DAYA,kab_kota,2031,12.4572,5.9332,61.35,5610.7793,,,,,,,,75.7256,0,85.1329,,
9205,Tambrauw,PAPUA BARAT DAYA,kab_kota,2032,12.4576,5.9359,61.35,5618.2351,,,,,,,,79.8451,0,89.0517,,
9205,Tambrauw,PAPUA BARAT DAYA,kab_kota,2033,12.4581,5.9385,61.35,5625.691,,,,,,,,83.9441,0,92.9509,,
9205,Tambrauw,PAPUA BARAT DAYA,kab_kota,2034,12.4585,5.9412,61.35,5633.1469,,,,,,,,88.0225,0,96.8306,,
9205,Tambrauw,PAPUA BARAT DAYA,kab_kota,2035,12.459,5.9438,61.35,5640.6027,,,,,,,,92.0805,0,100,,
9205,Tambrauw,PAPUA BARAT DAYA,kab_kota,2036,12.4594,5.9465,61.35,5648.0586,,,,,,,,96.1183,0,100,,
9205,Tambrauw,PAPUA BARAT DAYA,kab_kota,2037,12.4599,5.9491,61.35,5655.5145,,,,,,,,100,0,100,,
9205,Tambrauw,PAPUA BARAT DAYA,kab_kota,2038,12.4603,5.9518,61.35,5662.9703,,,,,,,,100,0,100,,
9205,Tambrauw,PAPUA BARAT DAYA,kab_kota,2039,12.4607,5.9544,61.35,5670.4262,,,,,,,,100,0,100,,
9205,Tambrauw,PAPUA BARAT DAYA,kab_kota,2040,12.4612,5.9571,61.35,5677.8821,,,,,,,,100,0,100,,
9205,Tambrauw,PAPUA BARAT DAYA,kab_kota,2041,12.4616,5.9597,61.35,5685.3379,,,,,,,,100,0,100,,
9205,Tambrauw,PAPUA BARAT DAYA,kab_kota,2042,12.4621,5.9624,61.35,5692.7938,,,,,,,,100,0,100,,
9205,Tambrauw,PAPUA BARAT DAYA,kab_kota,2043,12.4625,5.965,61.35,5700.2497,,,,,,,,100,0,100,,
9205,Tambrauw,PAPUA BARAT DAYA,kab_kota,2044,12.4629,5.9676,61.35,5707.7055,,,,,,,,100,0,100,,
9205,Tambrauw,PAPUA BARAT DAYA,kab_kota,2045,12.4634,5.9703,61.35,5715.1614,,,,,,,,100,0,100,,
9271,Kota Sorong,PAPUA BARAT DAYA,kab_kota,2024,,,,,,,,,,,,,,,,
9271,Kota Sorong,PAPUA BARAT DAYA,kab_kota,2025,,,71.97,,,,,,,,,,,,,
9271,Kota Sorong,PAPUA BARAT DAYA,kab_kota,2026,14.4325,11.575,71.97,14442,,,,,,,,75.1828,37.69,85.8749,,
9271,Kota Sorong,PAPUA BARAT DAYA,kab_kota,2027,14.4327,11.5754,71.97,14448.5294,,,,,,,,75.4182,37.69,91.3995,,
9271,Kota Sorong,PAPUA BARAT DAYA,kab_kota,2028,14.4329,11.5759,71.97,14455.0588,,,,,,,,75.6066,37.69,96.8965,,
9271,Kota Sorong,PAPUA BARAT DAYA,kab_kota,2029,14.4332,11.5763,71.97,14461.5882,,,,,,,,75.7573,37.69,100,,
9271,Kota Sorong,PAPUA BARAT DAYA,kab_kota,2030,14.4334,11.5768,71.97,14468.1176,,,,,,,,75.8778,37.69,100,,
9271,Kota Sorong,PAPUA BARAT DAYA,kab_kota,2031,14.4336,11.5772,71.97,14474.647,,,,,,,,75.9742,37.69,100,,
9271,Kota Sorong,PAPUA BARAT DAYA,kab_kota,2032,14.4338,11.5776,71.97,14481.1764,,,,,,,,76.0514,37.69,100,,
9271,Kota Sorong,PAPUA BARAT DAYA,kab_kota,2033,14.434,11.5781,71.97,14487.7058,,,,,,,,76.1131,37.69,100,,
9271,Kota Sorong,PAPUA BARAT DAYA,kab_kota,2034,14.4343,11.5785,71.97,14494.2352,,,,,,,,76.1625,37.69,100,,
9271,Kota Sorong,PAPUA BARAT DAYA,kab_kota,2035,14.4345,11.579,71.97,14500.7646,,,,,,,,76.202,37.69,100,,
9271,Kota Sorong,PAPUA BARAT DAYA,kab_kota,2036,14.4347,11.5794,71.97,14507.2941,,,,,,,,76.2336,37.69,100,,
9271,Kota Sorong,PAPUA BARAT DAYA,kab_kota,2037,14.4349,11.5799,71.97,14513.8235,,,,,,,,76.2589,37.69,100,,
9271,Kota Sorong,PAPUA BARAT DAYA,kab_kota,2038,14.4351,11.5803,71.97,14520.3529,,,,,,,,76.2791,37.69,100,,
9271,Kota Sorong,PAPUA BARAT DAYA,kab_kota,2039,14.4354,11.5807,71.97,14526.8823,,,,,,,,76.2953,37.69,100,,
9271,Kota Sorong,PAPUA BARAT DAYA,kab_kota,2040,14.4356,11.5812,71.97,14533.4117,,,,,,,,76.3082,37.69,100,,
9271,Kota Sorong,PAPUA BARAT DAYA,kab_kota,2041,14.4358,11.5816,71.97,14539.9411,,,,,,,,76.3186,37.69,100,,
9271,Kota Sorong,PAPUA BARAT DAYA,kab_kota,2042,14.436,11.5821,71.97,14546.4705,,,,,,,,76.3268,37.69,100,,
9271,Kota Sorong,PAPUA BARAT DAYA,kab_kota,2043,14.4362,11.5825,71.97,14552.9999,,,,,,,,76.3335,37.69,100,,
9271,Kota Sorong,PAPUA BARAT DAYA,kab_kota,2044,14.4365,11.5829,71.97,14559.5293,,,,,,,,76.3388,37.69,100,,
9271,Kota Sorong,PAPUA BARAT DAYA,kab_kota,2045,14.4367,11.5834,71.97,14566.0587,,,,,,,,76.343,37.69,100,,
9400,PAPUA,PAPUA,provinsi,2024,,,,,1,,,,,452305.6506,,,,,,
9400,PAPUA,PAPUA,provinsi,2025,,,70.1211,,1,130092.3114,,,151.9694,421263.4415,,,,,,
9400,PAPUA,PAPUA,provinsi,2026,13.129,10.843,71.8117,11681.3993,1,108551.7327,31155.027,61061.3877,155.0905,390376.4435,43.3349,73.2223,32.0007,61.5948,,-4.28
9400,PAPUA,PAPUA,provinsi,2027,13.4173,11.6635,73.5024,12020.7985,1,91319.2697,1,61803.7425,157.8273,359643.8805,43.7507,85.0723,35.0377,63.35,,1.72
9400,PAPUA,PAPUA,provinsi,2028,13.7055,12.484,75.193,12360.1978,1,77533.2993,1,62546.0972,160.2271,329064.9802,44.1643,96.8631,38.0594,65.0965,,8.55
9400,PAPUA,PAPUA,provinsi,2029,13.9938,13.3045,76.8836,12699.5971,1,66504.523,1,63288.4519,162.3314,298638.9745,44.5759,100,41.066,66.8342,,3.65
9400,PAPUA,PAPUA,provinsi,2030,14.2821,14.1249,78.5742,13038.9963,1,57681.502,1,64030.8067,164.1766,268365.0988,44.9854,100,44.0576,68.5633,32109,7.35
9400,PAPUA,PAPUA,provinsi,2031,14.5703,14.9454,80.2648,13378.3956,1,50623.0851,1,64773.1614,165.7946,238242.5925,45.3929,100,47.0342,70.2837,36420,9.14
9400,PAPUA,PAPUA,provinsi,2032,14.8586,15.7659,81.9554,13717.7949,1,44976.3516,1,65515.5161,167.2134,208270.6988,45.7984,100,49.996,71.9955,39113,4.64
9400,PAPUA,PAPUA,provinsi,2033,15.1469,16.5864,83.646,14057.1941,1,40458.9649,1,66257.8708,168.4574,178448.6645,46.2018,100,52.9429,73.6987,47321,7.32
9400,PAPUA,PAPUA,provinsi,2034,15.4351,17.4068,85.3366,14396.5934,1,36845.0554,1,67000.2256,169.5483,148775.7403,46.6032,100,55.8751,75.3934,48642,-15.74
9400,PAPUA,PAPUA,provinsi,2035,15.7234,18.2273,87.0272,14735.9926,1,33953.9279,1,67742.5803,170.5048,119251.1808,47.0026,100,58.7926,77.0797,49956,2.39
9400,PAPUA,PAPUA,provinsi,2036,16.0116,19.0478,88.7178,15075.3919,1,31641.0259,1,68484.935,171.3436,89874.2441,47.4,100,61.6956,78.7575,,15.16
9400,PAPUA,PAPUA,provinsi,2037,16.2999,19.8683,90.4084,15414.7912,1,29790.7042,1,69227.2898,172.0791,60644.192,47.7954,100,64.584,80.4269,,8.97
9400,PAPUA,PAPUA,provinsi,2038,16.5882,20.6887,92.0991,15754.1904,1,28310.4469,1,69969.6445,172.724,31560.2903,48.1888,100,67.458,82.088,,4.22
9400,PAPUA,PAPUA,provinsi,2039,16.8764,21.5092,93.7897,16093.5897,1,27126.2411,1,70711.9992,173.2895,2621.808,48.5803,100,70.3176,83.7408,,4.11
9400,PAPUA,PAPUA,provinsi,2040,17.1647,22.3297,95.4803,16432.989,1,26178.8764,1,71454.3539,173.7854,1,48.9698,100,73.163,85.3853,,3.97
9400,PAPUA,PAPUA,provinsi,2041,17.453,23.1502,97.1709,16772.3882,1,25420.9847,1,72196.7087,174.2202,1,49.3574,100,75.9941,87.0216,,
9400,PAPUA,PAPUA,provinsi,2042,17.7412,23.9706,98.8615,17111.7875,1,24814.6713,1,72939.0634,174.6015,1,49.743,100,78.811,88.6497,,
9400,PAPUA,PAPUA,provinsi,2043,18.0295,24.7911,100.5521,17451.1868,1,24329.6206,1,73681.4181,174.9358,1,50.1267,100,81.6139,90.2697,,
9400,PAPUA,PAPUA,provinsi,2044,18.3178,25.6116,102.2427,17790.586,1,23941.58,1,74423.7729,175.229,1,50.5085,100,84.4027,91.8815,,
9400,PAPUA,PAPUA,provinsi,2045,18.606,26.4321,103.9333,18129.9853,1,23631.1476,1,75166.1276,175.486,1,50.8883,100,87.1776,93.4853,,
9401,Merauke,PAPUA,kab_kota,2024,,,,,,,,,,,,,,,,
9401,Merauke,PAPUA,kab_kota,2025,,,67.77,,,,,,,,,,,,,
9401,Merauke,PAPUA,kab_kota,2026,14.4825,9.43,67.77,11122.75,,,,,,,,,,,,
9401,Merauke,PAPUA,kab_kota,2027,14.4827,9.4353,67.77,11126.7868,,,,,,,,,,,,
9401,Merauke,PAPUA,kab_kota,2028,14.4829,9.4406,67.77,11130.8236,,,,,,,,,,,,
9401,Merauke,PAPUA,kab_kota,2029,14.4832,9.4459,67.77,11134.8603,,,,,,,,,,,,
9401,Merauke,PAPUA,kab_kota,2030,14.4834,9.4512,67.77,11138.8971,,,,,,,,,,,,
9401,Merauke,PAPUA,kab_kota,2031,14.4836,9.4565,67.77,11142.9339,,,,,,,,,,,,
9401,Merauke,PAPUA,kab_kota,2032,14.4838,9.4618,67.77,11146.9706,,,,,,,,,,,,
9401,Merauke,PAPUA,kab_kota,2033,14.484,9.4671,67.77,11151.0074,,,,,,,,,,,,
9401,Merauke,PAPUA,kab_kota,2034,14.4843,9.4724,67.77,11155.0442,,,,,,,,,,,,
9401,Merauke,PAPUA,kab_kota,2035,14.4845,9.4776,67.77,11159.0809,,,,,,,,,,,,
9401,Merauke,PAPUA,kab_kota,2036,14.4847,9.4829,67.77,11163.1177,,,,,,,,,,,,
9401,Merauke,PAPUA,kab_kota,2037,14.4849,9.4882,67.77,11167.1545,,,,,,,,,,,,
9401,Merauke,PAPUA,kab_kota,2038,14.4851,9.4935,67.77,11171.1912,,,,,,,,,,,,
9401,Merauke,PAPUA,kab_kota,2039,14.4854,9.4988,67.77,11175.228,,,,,,,,,,,,
9401,Merauke,PAPUA,kab_kota,2040,14.4856,9.5041,67.77,11179.2648,,,,,,,,,,,,
9401,Merauke,PAPUA,kab_kota,2041,14.4858,9.5094,67.77,11183.3015,,,,,,,,,,,,
9401,Merauke,PAPUA,kab_kota,2042,14.486,9.5147,67.77,11187.3383,,,,,,,,,,,,
9401,Merauke,PAPUA,kab_kota,2043,14.4862,9.52,67.77,11191.3751,,,,,,,,,,,,
9401,Merauke,PAPUA,kab_kota,2044,14.4865,9.5253,67.77,11195.4119,,,,,,,,,,,,
9401,Merauke,PAPUA,kab_kota,2045,14.4867,9.5306,67.77,11199.4486,,,,,,,,,,,,
9402,Jayawijaya,PAPUA,kab_kota,2024,,,,,,,,,,,,,,,,
9402,Jayawijaya,PAPUA,kab_kota,2025,,,60.65,,,,,,,,,,,,,
9402,Jayawijaya,PAPUA,kab_kota,2026,12.8525,6.03,60.65,8588,,,,,,,,,,,,
9402,Jayawijaya,PAPUA,kab_kota,2027,12.8527,6.0335,60.65,8592.7647,,,,,,,,,,,,
9402,Jayawijaya,PAPUA,kab_kota,2028,12.8529,6.0371,60.65,8597.5294,,,,,,,,,,,,
9402,Jayawijaya,PAPUA,kab_kota,2029,12.8532,6.0406,60.65,8602.2941,,,,,,,,,,,,
9402,Jayawijaya,PAPUA,kab_kota,2030,12.8534,6.0441,60.65,8607.0588,,,,,,,,,,,,
9402,Jayawijaya,PAPUA,kab_kota,2031,12.8536,6.0476,60.65,8611.8235,,,,,,,,,,,,
9402,Jayawijaya,PAPUA,kab_kota,2032,12.8538,6.0512,60.65,8616.5882,,,,,,,,,,,,
9402,Jayawijaya,PAPUA,kab_kota,2033,12.854,6.0547,60.65,8621.3529,,,,,,,,,,,,
9402,Jayawijaya,PAPUA,kab_kota,2034,12.8543,6.0582,60.65,8626.1176,,,,,,,,,,,,
9402,Jayawijaya,PAPUA,kab_kota,2035,12.8545,6.0618,60.65,8630.8823,,,,,,,,,,,,
9402,Jayawijaya,PAPUA,kab_kota,2036,12.8547,6.0653,60.65,8635.647,,,,,,,,,,,,
9402,Jayawijaya,PAPUA,kab_kota,2037,12.8549,6.0688,60.65,8640.4117,,,,,,,,,,,,
9402,Jayawijaya,PAPUA,kab_kota,2038,12.8551,6.0724,60.65,8645.1764,,,,,,,,,,,,
9402,Jayawijaya,PAPUA,kab_kota,2039,12.8554,6.0759,60.65,8649.9411,,,,,,,,,,,,
9402,Jayawijaya,PAPUA,kab_kota,2040,12.8556,6.0794,60.65,8654.7058,,,,,,,,,,,,
9402,Jayawijaya,PAPUA,kab_kota,2041,12.8558,6.0829,60.65,8659.4706,,,,,,,,,,,,
9402,Jayawijaya,PAPUA,kab_kota,2042,12.856,6.0865,60.65,8664.2353,,,,,,,,,,,,
9402,Jayawijaya,PAPUA,kab_kota,2043,12.8562,6.09,60.65,8669,,,,,,,,,,,,
9402,Jayawijaya,PAPUA,kab_kota,2044,12.8565,6.0935,60.65,8673.7647,,,,,,,,,,,,
9402,Jayawijaya,PAPUA,kab_kota,2045,12.8567,6.0971,60.65,8678.5294,,,,,,,,,,,,
9403,Jayapura,PAPUA,kab_kota,2024,,,,,,,,,,,,,,,,
9403,Jayapura,PAPUA,kab_kota,2025,,,68.3533,,,,,,,,,,,,,
