kode_wilayah,wilayah,provinsi,level,tahun,hls,rls,ahh,pengeluaran
9112,Pegunungan Arfak,PAPUA BARAT,kab_kota,2035,12.35,7.3337,69.2712,9251.7275
9112,Pegunungan Arfak,PAPUA BARAT,kab_kota,2036,12.404,7.483,69.4074,9572.6002
9112,Pegunungan Arfak,PAPUA BARAT,kab_kota,2037,12.458,7.6324,69.5436,9893.473
9112,Pegunungan Arfak,PAPUA BARAT,kab_kota,2038,12.512,7.7817,69.6797,10214.3457
9112,Pegunungan Arfak,PAPUA BARAT,kab_kota,2039,12.566,7.931,69.8159,10535.2185
9112,Pegunungan Arfak,PAPUA BARAT,kab_kota,2040,12.62,8.0803,69.9521,10856.0912
9112,Pegunungan Arfak,PAPUA BARAT,kab_kota,2041,12.674,8.2296,70.0883,11176.964
9112,Pegunungan Arfak,PAPUA BARAT,kab_kota,2042,12.728,8.3789,70.2245,11497.8367
9112,Pegunungan Arfak,PAPUA BARAT,kab_kota,2043,12.782,8.5282,70.3606,11818.7095
9112,Pegunungan Arfak,PAPUA BARAT,kab_kota,2044,12.836,8.6775,70.4968,12139.5822
9112,Pegunungan Arfak,PAPUA BARAT,kab_kota,2045,12.89,8.8268,70.633,12460.455
9171,Kota Sorong,PAPUA BARAT,kab_kota,2025,,,71.97,
9171,Kota Sorong,PAPUA BARAT,kab_kota,2025,,,71.97,
9171,Kota Sorong,PAPUA BARAT,kab_kota,2026,14.4325,11.575,71.97,14442
9171,Kota Sorong,PAPUA BARAT,kab_kota,2026,14.4325,11.575,71.97,14442
9171,Kota Sorong,PAPUA BARAT,kab_kota,2026,14.4325,11.575,71.97,14442
9171,Kota Sorong,PAPUA BARAT,kab_kota,2026,14.4325,11.575,71.97,14442
9171,Kota Sorong,PAPUA BARAT,kab_kota,2026,14.4325,11.575,71.97,14442
9171,Kota Sorong,PAPUA BARAT,kab_kota,2026,14.4325,11.575,71.97,14442
9171,Kota Sorong,PAPUA BARAT,kab_kota,2026,14.4325,11.575,71.97,14442
9171,Kota Sorong,PAPUA BARAT,kab_kota,2026,14.4325,11.575,71.97,14442
9171,Kota Sorong,PAPUA BARAT,kab_kota,2026,14.4325,11.575,71.97,14442
9171,Kota Sorong,PAPUA BARAT,kab_kota,2026,14.4325,11.575,71.97,14442
9171,Kota Sorong,PAPUA BARAT,kab_kota,2026,14.4325,11.575,71.97,14442
9171,Kota Sorong,PAPUA BARAT,kab_kota,2026,14.4325,11.575,71.97,14442
9171,Kota Sorong,PAPUA BARAT,kab_kota,2026,14.4325,11.575,71.97,14442
9171,Kota Sorong,PAPUA BARAT,kab_kota,2026,14.4325,11.575,71.97,14442
9171,Kota Sorong,PAPUA BARAT,kab_kota,2026,14.4325,11.575,71.97,14442
9171,Kota Sorong,PAPUA BARAT,kab_kota,2026,14.4325,11.575,71.97,14442
9171,Kota Sorong,PAPUA BARAT,kab_kota,2027,14.4327,11.5754,71.97,14448.5294
9171,Kota Sorong,PAPUA BARAT,kab_kota,2027,14.4327,11.5754,71.97,14448.5294
9171,Kota Sorong,PAPUA BARAT,kab_kota,2027,14.4327,11.5754,71.97,14448.5294
9171,Kota Sorong,PAPUA BARAT,kab_kota,2027,14.4327,11.5754,71.97,14448.5294
9171,Kota Sorong,PAPUA BARAT,kab_kota,2027,14.4327,11.5754,71.97,14448.5294
9171,Kota Sorong,PAPUA BARAT,kab_kota,2027,14.4327,11.5754,71.97,14448.5294
9171,Kota Sorong,PAPUA BARAT,kab_kota,2027,14.4327,11.5754,71.97,14448.5294
9171,Kota Sorong,PAPUA BARAT,kab_kota,2027,14.4327,11.5754,71.97,14448.5294
9171,Kota Sorong,PAPUA BARAT,kab_kota,2027,14.4327,11.5754,71.97,14448.5294
9171,Kota Sorong,PAPUA BARAT,kab_kota,2027,14.4327,11.5754,71.97,14448.5294
9171,Kota Sorong,PAPUA BARAT,kab_kota,2027,14.4327,11.5754,71.97,14448.5294
9171,Kota Sorong,PAPUA BARAT,kab_kota,2027,14.4327,11.5754,71.97,14448.5294
9171,Kota Sorong,PAPUA BARAT,kab_kota,2027,14.4327,11.5754,71.97,14448.5294
9171,Kota Sorong,PAPUA BARAT,kab_kota,2027,14.4327,11.5754,71.97,14448.5294
9171,Kota Sorong,PAPUA BARAT,kab_kota,2027,14.4327,11.5754,71.97,14448.5294
9171,Kota Sorong,PAPUA BARAT,kab_kota,2027,14.4327,11.5754,71.97,14448.5294
9171,Kota Sorong,PAPUA BARAT,kab_kota,2028,14.4329,11.5759,71.97,14455.0588
9171,Kota Sorong,PAPUA BARAT,kab_kota,2028,14.4329,11.5759,71.97,14455.0588
9171,Kota Sorong,PAPUA BARAT,kab_kota,2028,14.4329,11.5759,71.97,14455.0588
9171,Kota Sorong,PAPUA BARAT,kab_kota,2028,14.4329,11.5759,71.97,14455.0588
9171,Kota Sorong,PAPUA BARAT,kab_kota,2028,14.4329,11.5759,71.97,14455.0588
9171,Kota Sorong,PAPUA BARAT,kab_kota,2028,14.4329,11.5759,71.97,14455.0588
9171,Kota Sorong,PAPUA BARAT,kab_kota,2028,14.4329,11.5759,71.97,14455.0588
9171,Kota Sorong,PAPUA BARAT,kab_kota,2028,14.4329,11.5759,71.97,14455.0588
9171,Kota Sorong,PAPUA BARAT,kab_kota,2028,14.4329,11.5759,71.97,14455.0588
9171,Kota Sorong,PAPUA BARAT,kab_kota,2028,14.4329,11.5759,71.97,14455.0588
9171,Kota Sorong,PAPUA BARAT,kab_kota,2028,14.4329,11.5759,71.97,14455.0588
9171,Kota Sorong,PAPUA BARAT,kab_kota,2028,14.4329,11.5759,71.97,14455.0588
9171,Kota Sorong,PAPUA BARAT,kab_kota,2028,14.4329,11.5759,71.97,14455.0588
9171,Kota Sorong,PAPUA BARAT,kab_kota,2028,14.4329,11.5759,71.97,14455.0588
9171,Kota Sorong,PAPUA BARAT,kab_kota,2028,14.4329,11.5759,71.97,14455.0588
9171,Kota Sorong,PAPUA BARAT,kab_kota,2028,14.4329,11.5759,71.97,14455.0588
9171,Kota Sorong,PAPUA BARAT,kab_kota,2029,14.4332,11.5763,71.97,14461.5882
9171,Kota Sorong,PAPUA BARAT,kab_kota,2029,14.4332,11.5763,71.97,14461.5882
9171,Kota Sorong,PAPUA BARAT,kab_kota,2029,14.4332,11.5763,71.97,14461.5882
9171,Kota Sorong,PAPUA BARAT,kab_kota,2029,14.4332,11.5763,71.97,14461.5882
9171,Kota Sorong,PAPUA BARAT,kab_kota,2029,14.4332,11.5763,71.97,14461.5882
9171,Kota Sorong,PAPUA BARAT,kab_kota,2029,14.4332,11.5763,71.97,14461.5882
9171,Kota Sorong,PAPUA BARAT,kab_kota,2029,14.4332,11.5763,71.97,14461.5882
9171,Kota Sorong,PAPUA BARAT,kab_kota,2029,14.4332,11.5763,71.97,14461.5882
9171,Kota Sorong,PAPUA BARAT,kab_kota,2029,14.4332,11.5763,71.97,14461.5882
9171,Kota Sorong,PAPUA BARAT,kab_kota,2029,14.4332,11.5763,71.97,14461.5882
9171,Kota Sorong,PAPUA BARAT,kab_kota,2029,14.4332,11.5763,71.97,14461.5882
9171,Kota Sorong,PAPUA BARAT,kab_kota,2029,14.4332,11.5763,71.97,14461.5882
9171,Kota Sorong,PAPUA BARAT,kab_kota,2029,14.4332,11.5763,71.97,14461.5882
9171,Kota Sorong,PAPUA BARAT,kab_kota,2029,14.4332,11.5763,71.97,14461.5882
9171,Kota Sorong,PAPUA BARAT,kab_kota,2029,14.4332,11.5763,71.97,14461.5882
9171,Kota Sorong,PAPUA BARAT,kab_kota,2029,14.4332,11.5763,71.97,14461.5882
9171,Kota Sorong,PAPUA BARAT,kab_kota,2030,14.4334,11.5768,71.97,14468.1176
9171,Kota Sorong,PAPUA BARAT,kab_kota,2030,14.4334,11.5768,71.97,14468.1176
9171,Kota Sorong,PAPUA BARAT,kab_kota,2030,14.4334,11.5768,71.97,14468.1176
9171,Kota Sorong,PAPUA BARAT,kab_kota,2030,14.4334,11.5768,71.97,14468.1176
9171,Kota Sorong,PAPUA BARAT,kab_kota,2030,14.4334,11.5768,71.97,14468.1176
9171,Kota Sorong,PAPUA BARAT,kab_kota,2030,14.4334,11.5768,71.97,14468.1176
9171,Kota Sorong,PAPUA BARAT,kab_kota,2030,14.4334,11.5768,71.97,14468.1176
9171,Kota Sorong,PAPUA BARAT,kab_kota,2030,14.4334,11.5768,71.97,14468.1176
9171,Kota Sorong,PAPUA BARAT,kab_kota,2030,14.4334,11.5768,71.97,14468.1176
9171,Kota Sorong,PAPUA BARAT,kab_kota,2030,14.4334,11.5768,71.97,14468.1176
9171,Kota Sorong,PAPUA BARAT,kab_kota,2030,14.4334,11.5768,71.97,14468.1176
9171,Kota Sorong,PAPUA BARAT,kab_kota,2030,14.4334,11.5768,71.97,14468.1176
9171,Kota Sorong,PAPUA BARAT,kab_kota,2030,14.4334,11.5768,71.97,14468.1176
9171,Kota Sorong,PAPUA BARAT,kab_kota,2030,14.4334,11.5768,71.97,14468.1176
9171,Kota Sorong,PAPUA BARAT,kab_kota,2030,14.4334,11.5768,71.97,14468.1176
9171,Kota Sorong,PAPUA BARAT,kab_kota,2030,14.4334,11.5768,71.97,14468.1176
9171,Kota Sorong,PAPUA BARAT,kab_kota,2031,14.4336,11.5772,71.97,14474.647
9171,Kota Sorong,PAPUA BARAT,kab_kota,2031,14.4336,11.5772,71.97,14474.647
9171,Kota Sorong,PAPUA BARAT,kab_kota,2031,14.4336,11.5772,71.97,14474.647
9171,Kota Sorong,PAPUA BARAT,kab_kota,2031,14.4336,11.5772,71.97,14474.647
9171,Kota Sorong,PAPUA BARAT,kab_kota,2031,14.4336,11.5772,71.97,14474.647
9171,Kota Sorong,PAPUA BARAT,kab_kota,2031,14.4336,11.5772,71.97,14474.647
9171,Kota Sorong,PAPUA BARAT,kab_kota,2031,14.4336,11.5772,71.97,14474.647
9171,Kota Sorong,PAPUA BARAT,kab_kota,2031,14.4336,11.5772,71.97,14474.647
9171,Kota Sorong,PAPUA BARAT,kab_kota,2031,14.4336,11.5772,71.97,14474.647
9171,Kota Sorong,PAPUA BARAT,kab_kota,2031,14.4336,11.5772,71.97,14474.647
9171,Kota Sorong,PAPUA BARAT,kab_kota,2031,14.4336,11.5772,71.97,14474.647
9171,Kota Sorong,PAPUA BARAT,kab_kota,2031,14.4336,11.5772,71.97,14474.647
9171,Kota Sorong,PAPUA BARAT,kab_kota,2031,14.4336,11.5772,71.97,14474.647
9171,Kota Sorong,PAPUA BARAT,kab_kota,2031,14.4336,11.5772,71.97,14474.647
9171,Kota Sorong,PAPUA BARAT,kab_kota,2031,14.4336,11.5772,71.97,14474.647
9171,Kota Sorong,PAPUA BARAT,kab_kota,2031,14.4336,11.5772,71.97,14474.647
9171,Kota Sorong,PAPUA BARAT,kab_kota,2032,14.4338,11.5776,71.97,14481.1764
9171,Kota Sorong,PAPUA BARAT,kab_kota,2032,14.4338,11.5776,71.97,14481.1764
9171,Kota Sorong,PAPUA BARAT,kab_kota,2032,14.4338,11.5776,71.97,14481.1764
9171,Kota Sorong,PAPUA BARAT,kab_kota,2032,14.4338,11.5776,71.97,14481.1764
9171,Kota Sorong,PAPUA BARAT,kab_kota,2032,14.4338,11.5776,71.97,14481.1764
9171,Kota Sorong,PAPUA BARAT,kab_kota,2032,14.4338,11.5776,71.97,14481.1764
9171,Kota Sorong,PAPUA BARAT,kab_kota,2032,14.4338,11.5776,71.97,14481.1764
9171,Kota Sorong,PAPUA BARAT,kab_kota,2032,14.4338,11.5776,71.97,14481.1764
9171,Kota Sorong,PAPUA BARAT,kab_kota,2032,14.4338,11.5776,71.97,14481.1764
9171,Kota Sorong,PAPUA BARAT,kab_kota,2032,14.4338,11.5776,71.97,14481.1764
9171,Kota Sorong,PAPUA BARAT,kab_kota,2032,14.4338,11.5776,71.97,14481.1764
9171,Kota Sorong,PAPUA BARAT,kab_kota,2032,14.4338,11.5776,71.97,14481.1764
9171,Kota Sorong,PAPUA BARAT,kab_kota,2032,14.4338,11.5776,71.97,14481.1764
9171,Kota Sorong,PAPUA BARAT,kab_kota,2032,14.4338,11.5776,71.97,14481.1764
9171,Kota Sorong,PAPUA BARAT,kab_kota,2032,14.4338,11.5776,71.97,14481.1764
9171,Kota Sorong,PAPUA BARAT,kab_kota,2032,14.4338,11.5776,71.97,14481.1764
9171,Kota Sorong,PAPUA BARAT,kab_kota,2033,14.434,11.5781,71.97,14487.7058
9171,Kota Sorong,PAPUA BARAT,kab_kota,2033,14.434,11.5781,71.97,14487.7058
9171,Kota Sorong,PAPUA BARAT,kab_kota,2033,14.434,11.5781,71.97,14487.7058
9171,Kota Sorong,PAPUA BARAT,kab_kota,2033,14.434,11.5781,71.97,14487.7058
9171,Kota Sorong,PAPUA BARAT,kab_kota,2033,14.434,11.5781,71.97,14487.7058
9171,Kota Sorong,PAPUA BARAT,kab_kota,2033,14.434,11.5781,71.97,14487.7058
9171,Kota Sorong,PAPUA BARAT,kab_kota,2033,14.434,11.5781,71.97,14487.7058
9171,Kota Sorong,PAPUA BARAT,kab_kota,2033,14.434,11.5781,71.97,14487.7058
9171,Kota Sorong,PAPUA BARAT,kab_kota,2033,14.434,11.5781,71.97,14487.7058
9171,Kota Sorong,PAPUA BARAT,kab_kota,2033,14.434,11.5781,71.97,14487.7058
9171,Kota Sorong,PAPUA BARAT,kab_kota,2033,14.434,11.5781,71.97,14487.7058
9171,Kota Sorong,PAPUA BARAT,kab_kota,2033,14.434,11.5781,71.97,14487.7058
9171,Kota Sorong,PAPUA BARAT,kab_kota,2033,14.434,11.5781,71.97,14487.7058
9171,Kota Sorong,PAPUA BARAT,kab_kota,2033,14.434,11.5781,71.97,14487.7058
9171,Kota Sorong,PAPUA BARAT,kab_kota,2033,14.434,11.5781,71.97,14487.7058
9171,Kota Sorong,PAPUA BARAT,kab_kota,2033,14.434,11.5781,71.97,14487.7058
9171,Kota Sorong,PAPUA BARAT,kab_kota,2034,14.4343,11.5785,71.97,14494.2352
9171,Kota Sorong,PAPUA BARAT,kab_kota,2034,14.4343,11.5785,71.97,14494.2352
9171,Kota Sorong,PAPUA BARAT,kab_kota,2034,14.4343,11.5785,71.97,14494.2352
9171,Kota Sorong,PAPUA BARAT,kab_kota,2034,14.4343,11.5785,71.97,14494.2352
9171,Kota Sorong,PAPUA BARAT,kab_kota,2034,14.4343,11.5785,71.97,14494.2352
9171,Kota Sorong,PAPUA BARAT,kab_kota,2034,14.4343,11.5785,71.97,14494.2352
9171,Kota Sorong,PAPUA BARAT,kab_kota,2034,14.4343,11.5785,71.97,14494.2352
9171,Kota Sorong,PAPUA BARAT,kab_kota,2034,14.4343,11.5785,71.97,14494.2352
9171,Kota Sorong,PAPUA BARAT,kab_kota,2034,14.4343,11.5785,71.97,14494.2352
9171,Kota Sorong,PAPUA BARAT,kab_kota,2034,14.4343,11.5785,71.97,14494.2352
9171,Kota Sorong,PAPUA BARAT,kab_kota,2034,14.4343,11.5785,71.97,14494.2352
9171,Kota Sorong,PAPUA BARAT,kab_kota,2034,14.4343,11.5785,71.97,14494.2352
9171,Kota Sorong,PAPUA BARAT,kab_kota,2034,14.4343,11.5785,71.97,14494.2352
9171,Kota Sorong,PAPUA BARAT,kab_kota,2034,14.4343,11.5785,71.97,14494.2352
9171,Kota Sorong,PAPUA BARAT,kab_kota,2034,14.4343,11.5785,71.97,14494.2352
9171,Kota Sorong,PAPUA BARAT,kab_kota,2034,14.4343,11.5785,71.97,14494.2352
9171,Kota Sorong,PAPUA BARAT,kab_kota,2035,14.4345,11.579,71.97,14500.7646
9171,Kota Sorong,PAPUA BARAT,kab_kota,2035,14.4345,11.579,71.97,14500.7646
9171,Kota Sorong,PAPUA BARAT,kab_kota,2035,14.4345,11.579,71.97,14500.7646
9171,Kota Sorong,PAPUA BARAT,kab_kota,2035,14.4345,11.579,71.97,14500.7646
9171,Kota Sorong,PAPUA BARAT,kab_kota,2035,14.4345,11.579,71.97,14500.7646
9171,Kota Sorong,PAPUA BARAT,kab_kota,2035,14.4345,11.579,71.97,14500.7646
9171,Kota Sorong,PAPUA BARAT,kab_kota,2035,14.4345,11.579,71.97,14500.7646
9171,Kota Sorong,PAPUA BARAT,kab_kota,2035,14.4345,11.579,71.97,14500.7646
9171,Kota Sorong,PAPUA BARAT,kab_kota,2035,14.4345,11.579,71.97,14500.7646
9171,Kota Sorong,PAPUA BARAT,kab_kota,2035,14.4345,11.579,71.97,14500.7646
9171,Kota Sorong,PAPUA BARAT,kab_kota,2035,14.4345,11.579,71.97,14500.7646
9171,Kota Sorong,PAPUA BARAT,kab_kota,2035,14.4345,11.579,71.97,14500.7646
9171,Kota Sorong,PAPUA BARAT,kab_kota,2035,14.4345,11.579,71.97,14500.7646
9171,Kota Sorong,PAPUA BARAT,kab_kota,2035,14.4345,11.579,71.97,14500.7646
9171,Kota Sorong,PAPUA BARAT,kab_kota,2035,14.4345,11.579,71.97,14500.7646
9171,Kota Sorong,PAPUA BARAT,kab_kota,2035,14.4345,11.579,71.97,14500.7646
9171,Kota Sorong,PAPUA BARAT,kab_kota,2036,14.4347,11.5794,71.97,14507.2941
9171,Kota Sorong,PAPUA BARAT,kab_kota,2036,14.4347,11.5794,71.97,14507.2941
9171,Kota Sorong,PAPUA BARAT,kab_kota,2036,14.4347,11.5794,71.97,14507.2941
9171,Kota Sorong,PAPUA BARAT,kab_kota,2036,14.4347,11.5794,71.97,14507.2941
9171,Kota Sorong,PAPUA BARAT,kab_kota,2036,14.4347,11.5794,71.97,14507.2941
9171,Kota Sorong,PAPUA BARAT,kab_kota,2036,14.4347,11.5794,71.97,14507.2941
9171,Kota Sorong,PAPUA BARAT,kab_kota,2036,14.4347,11.5794,71.97,14507.2941
9171,Kota Sorong,PAPUA BARAT,kab_kota,2036,14.4347,11.5794,71.97,14507.2941
9171,Kota Sorong,PAPUA BARAT,kab_kota,2036,14.4347,11.5794,71.97,14507.2941
9171,Kota Sorong,PAPUA BARAT,kab_kota,2036,14.4347,11.5794,71.97,14507.2941
9171,Kota Sorong,PAPUA BARAT,kab_kota,2036,14.4347,11.5794,71.97,14507.2941
9171,Kota Sorong,PAPUA BARAT,kab_kota,2036,14.4347,11.5794,71.97,14507.2941
9171,Kota Sorong,PAPUA BARAT,kab_kota,2036,14.4347,11.5794,71.97,14507.2941
9171,Kota Sorong,PAPUA BARAT,kab_kota,2036,14.4347,11.5794,71.97,14507.2941
9171,Kota Sorong,PAPUA BARAT,kab_kota,2036,14.4347,11.5794,71.97,14507.2941
9171,Kota Sorong,PAPUA BARAT,kab_kota,2036,14.4347,11.5794,71.97,14507.2941
9171,Kota Sorong,PAPUA BARAT,kab_kota,2037,14.4349,11.5799,71.97,14513.8235
9171,Kota Sorong,PAPUA BARAT,kab_kota,2037,14.4349,11.5799,71.97,14513.8235
9171,Kota Sorong,PAPUA BARAT,kab_kota,2037,14.4349,11.5799,71.97,14513.8235
9171,Kota Sorong,PAPUA BARAT,kab_kota,2037,14.4349,11.5799,71.97,14513.8235
9171,Kota Sorong,PAPUA BARAT,kab_kota,2037,14.4349,11.5799,71.97,14513.8235
9171,Kota Sorong,PAPUA BARAT,kab_kota,2037,14.4349,11.5799,71.97,14513.8235
9171,Kota Sorong,PAPUA BARAT,kab_kota,2037,14.4349,11.5799,71.97,14513.8235
9171,Kota Sorong,PAPUA BARAT,kab_kota,2037,14.4349,11.5799,71.97,14513.8235
9171,Kota Sorong,PAPUA BARAT,kab_kota,2037,14.4349,11.5799,71.97,14513.8235
9171,Kota Sorong,PAPUA BARAT,kab_kota,2037,14.4349,11.5799,71.97,14513.8235
9171,Kota Sorong,PAPUA BARAT,kab_kota,2037,14.4349,11.5799,71.97,14513.8235
9171,Kota Sorong,PAPUA BARAT,kab_kota,2037,14.4349,11.5799,71.97,14513.8235
9171,Kota Sorong,PAPUA BARAT,kab_kota,2037,14.4349,11.5799,71.97,14513.8235
9171,Kota Sorong,PAPUA BARAT,kab_kota,2037,14.4349,11.5799,71.97,14513.8235
9171,Kota Sorong,PAPUA BARAT,kab_kota,2037,14.4349,11.5799,71.97,14513.8235
9171,Kota Sorong,PAPUA BARAT,kab_kota,2037,14.4349,11.5799,71.97,14513.8235
9171,Kota Sorong,PAPUA BARAT,kab_kota,2038,14.4351,11.5803,71.97,14520.3529
9171,Kota Sorong,PAPUA BARAT,kab_kota,2038,14.4351,11.5803,71.97,14520.3529
9171,Kota Sorong,PAPUA BARAT,kab_kota,2038,14.4351,11.5803,71.97,14520.3529
9171,Kota Sorong,PAPUA BARAT,kab_kota,2038,14.4351,11.5803,71.97,14520.3529
9171,Kota Sorong,PAPUA BARAT,kab_kota,2038,14.4351,11.5803,71.97,14520.3529
9171,Kota Sorong,PAPUA BARAT,kab_kota,2038,14.4351,11.5803,71.97,14520.3529
9171,Kota Sorong,PAPUA BARAT,kab_kota,2038,14.4351,11.5803,71.97,14520.3529
9171,Kota Sorong,PAPUA BARAT,kab_kota,2038,14.4351,11.5803,71.97,14520.3529
9171,Kota Sorong,PAPUA BARAT,kab_kota,2038,14.4351,11.5803,71.97,14520.3529
9171,Kota Sorong,PAPUA BARAT,kab_kota,2038,14.4351,11.5803,71.97,14520.3529
9171,Kota Sorong,PAPUA BARAT,kab_kota,2038,14.4351,11.5803,71.97,14520.3529
9171,Kota Sorong,PAPUA BARAT,kab_kota,2038,14.4351,11.5803,71.97,14520.3529
9171,Kota Sorong,PAPUA BARAT,kab_kota,2038,14.4351,11.5803,71.97,14520.3529
9171,Kota Sorong,PAPUA BARAT,kab_kota,2038,14.4351,11.5803,71.97,14520.3529
9171,Kota Sorong,PAPUA BARAT,kab_kota,2038,14.4351,11.5803,71.97,14520.3529
9171,Kota Sorong,PAPUA BARAT,kab_kota,2038,14.4351,11.5803,71.97,14520.3529
9171,Kota Sorong,PAPUA BARAT,kab_kota,2039,14.4354,11.5807,71.97,14526.8823
9171,Kota Sorong,PAPUA BARAT,kab_kota,2039,14.4354,11.5807,71.97,14526.8823
9171,Kota Sorong,PAPUA BARAT,kab_kota,2039,14.4354,11.5807,71.97,14526.8823
9171,Kota Sorong,PAPUA BARAT,kab_kota,2039,14.4354,11.5807,71.97,14526.8823
9171,Kota Sorong,PAPUA BARAT,kab_kota,2039,14.4354,11.5807,71.97,14526.8823
9171,Kota Sorong,PAPUA BARAT,kab_kota,2039,14.4354,11.5807,71.97,14526.8823
9171,Kota Sorong,PAPUA BARAT,kab_kota,2039,14.4354,11.5807,71.97,14526.8823
9171,Kota Sorong,PAPUA BARAT,kab_kota,2039,14.4354,11.5807,71.97,14526.8823
9171,Kota Sorong,PAPUA BARAT,kab_kota,2039,14.4354,11.5807,71.97,14526.8823
9171,Kota Sorong,PAPUA BARAT,kab_kota,2039,14.4354,11.5807,71.97,14526.8823
9171,Kota Sorong,PAPUA BARAT,kab_kota,2039,14.4354,11.5807,71.97,14526.8823
9171,Kota Sorong,PAPUA BARAT,kab_kota,2039,14.4354,11.5807,71.97,14526.8823
9171,Kota Sorong,PAPUA BARAT,kab_kota,2039,14.4354,11.5807,71.97,14526.8823
9171,Kota Sorong,PAPUA BARAT,kab_kota,2039,14.4354,11.5807,71.97,14526.8823
9171,Kota Sorong,PAPUA BARAT,kab_kota,2039,14.4354,11.5807,71.97,14526.8823
9171,Kota Sorong,PAPUA BARAT,kab_kota,2039,14.4354,11.5807,71.97,14526.8823
9171,Kota Sorong,PAPUA BARAT,kab_kota,2040,14.4356,11.5812,71.97,14533.4117
9171,Kota Sorong,PAPUA BARAT,kab_kota,2040,14.4356,11.5812,71.97,14533.4117
9171,Kota Sorong,PAPUA BARAT,kab_kota,2040,14.4356,11.5812,71.97,14533.4117
9171,Kota Sorong,PAPUA BARAT,kab_kota,2040,14.4356,11.5812,71.97,14533.4117
9171,Kota Sorong,PAPUA BARAT,kab_kota,2040,14.4356,11.5812,71.97,14533.4117
9171,Kota Sorong,PAPUA BARAT,kab_kota,2040,14.4356,11.5812,71.97,14533.4117
9171,Kota Sorong,PAPUA BARAT,kab_kota,2040,14.4356,11.5812,71.97,14533.4117
9171,Kota Sorong,PAPUA BARAT,kab_kota,2040,14.4356,11.5812,71.97,14533.4117
9171,Kota Sorong,PAPUA BARAT,kab_kota,2040,14.4356,11.5812,71.97,14533.4117
9171,Kota Sorong,PAPUA BARAT,kab_kota,2040,14.4356,11.5812,71.97,14533.4117
9171,Kota Sorong,PAPUA BARAT,kab_kota,2040,14.4356,11.5812,71.97,14533.4117
9171,Kota Sorong,PAPUA BARAT,kab_kota,2040,14.4356,11.5812,71.97,14533.4117
9171,Kota Sorong,PAPUA BARAT,kab_kota,2040,14.4356,11.5812,71.97,14533.4117
9171,Kota Sorong,PAPUA BARAT,kab_kota,2040,14.4356,11.5812,71.97,14533.4117
9171,Kota Sorong,PAPUA BARAT,kab_kota,2040,14.4356,11.5812,71.97,14533.4117
9171,Kota Sorong,PAPUA BARAT,kab_kota,2040,14.4356,11.5812,71.97,14533.4117
9171,Kota Sorong,PAPUA BARAT,kab_kota,2041,14.4358,11.5816,71.97,14539.9411
9171,Kota Sorong,PAPUA BARAT,kab_kota,2041,14.4358,11.5816,71.97,14539.9411
9171,Kota Sorong,PAPUA BARAT,kab_kota,2041,14.4358,11.5816,71.97,14539.9411
9171,Kota Sorong,PAPUA BARAT,kab_kota,2041,14.4358,11.5816,71.97,14539.9411
9171,Kota Sorong,PAPUA BARAT,kab_kota,2041,14.4358,11.5816,71.97,14539.9411
9171,Kota Sorong,PAPUA BARAT,kab_kota,2041,14.4358,11.5816,71.97,14539.9411
9171,Kota Sorong,PAPUA BARAT,kab_kota,2041,14.4358,11.5816,71.97,14539.9411
9171,Kota Sorong,PAPUA BARAT,kab_kota,2041,14.4358,11.5816,71.97,14539.9411
9171,Kota Sorong,PAPUA BARAT,kab_kota,2041,14.4358,11.5816,71.97,14539.9411
9171,Kota Sorong,PAPUA BARAT,kab_kota,2041,14.4358,11.5816,71.97,14539.9411
9171,Kota Sorong,PAPUA BARAT,kab_kota,2041,14.4358,11.5816,71.97,14539.9411
9171,Kota Sorong,PAPUA BARAT,kab_kota,2041,14.4358,11.5816,71.97,14539.9411
9171,Kota Sorong,PAPUA BARAT,kab_kota,2041,14.4358,11.5816,71.97,14539.9411
9171,Kota Sorong,PAPUA BARAT,kab_kota,2041,14.4358,11.5816,71.97,14539.9411
9171,Kota Sorong,PAPUA BARAT,kab_kota,2041,14.4358,11.5816,71.97,14539.9411
9171,Kota Sorong,PAPUA BARAT,kab_kota,2041,14.4358,11.5816,71.97,14539.9411
9171,Kota Sorong,PAPUA BARAT,kab_kota,2042,14.436,11.5821,71.97,14546.4705
9171,Kota Sorong,PAPUA BARAT,kab_kota,2042,14.436,11.5821,71.97,14546.4705
9171,Kota Sorong,PAPUA BARAT,kab_kota,2042,14.436,11.5821,71.97,14546.4705
9171,Kota Sorong,PAPUA BARAT,kab_kota,2042,14.436,11.5821,71.97,14546.4705
9171,Kota Sorong,PAPUA BARAT,kab_kota,2042,14.436,11.5821,71.97,14546.4705
9171,Kota Sorong,PAPUA BARAT,kab_kota,2042,14.436,11.5821,71.97,14546.4705
9171,Kota Sorong,PAPUA BARAT,kab_kota,2042,14.436,11.5821,71.97,14546.4705
9171,Kota Sorong,PAPUA BARAT,kab_kota,2042,14.436,11.5821,71.97,14546.4705
9171,Kota Sorong,PAPUA BARAT,kab_kota,2042,14.436,11.5821,71.97,14546.4705
9171,Kota Sorong,PAPUA BARAT,kab_kota,2042,14.436,11.5821,71.97,14546.4705
9171,Kota Sorong,PAPUA BARAT,kab_kota,2042,14.436,11.5821,71.97,14546.4705
9171,Kota Sorong,PAPUA BARAT,kab_kota,2042,14.436,11.5821,71.97,14546.4705
